run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,num_threads,run_dir,job_config
questions__node_classification__graphatlas_min_distortion__split2__seed2__8427cfc40271,8427cfc40271,0e672c999c335af7,questions,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,2,2,1,outputs\.work\runs\questions\graphatlas_min_distortion\split-2\seed-2\config-8427cfc4,outputs\.work\runs\questions\graphatlas_min_distortion\split-2\seed-2\config-8427cfc4\job_config.yaml
questions__node_classification__graphatlas_min_distortion__split3__seed3__c26711cbeaa7,c26711cbeaa7,0e672c999c335af7,questions,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,3,3,1,outputs\.work\runs\questions\graphatlas_min_distortion\split-3\seed-3\config-c26711cb,outputs\.work\runs\questions\graphatlas_min_distortion\split-3\seed-3\config-c26711cb\job_config.yaml
questions__node_classification__graphatlas_min_distortion__split4__seed4__22a001eb2e53,22a001eb2e53,0e672c999c335af7,questions,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,4,4,1,outputs\.work\runs\questions\graphatlas_min_distortion\split-4\seed-4\config-22a001eb,outputs\.work\runs\questions\graphatlas_min_distortion\split-4\seed-4\config-22a001eb\job_config.yaml
questions__node_classification__graphatlas_no_transport__split0__seed0__ab8499d4a20a,ab8499d4a20a,0e672c999c335af7,questions,node_classification,graphatlas_no_transport,graphatlas_no_transport,0,0,1,outputs\.work\runs\questions\graphatlas_no_transport\split-0\seed-0\config-ab8499d4,outputs\.work\runs\questions\graphatlas_no_transport\split-0\seed-0\config-ab8499d4\job_config.yaml
questions__node_classification__graphatlas_no_transport__split1__seed1__22e5e84502ed,22e5e84502ed,0e672c999c335af7,questions,node_classification,graphatlas_no_transport,graphatlas_no_transport,1,1,1,outputs\.work\runs\questions\graphatlas_no_transport\split-1\seed-1\config-22e5e845,outputs\.work\runs\questions\graphatlas_no_transport\split-1\seed-1\config-22e5e845\job_config.yaml
questions__node_classification__graphatlas_no_transport__split2__seed2__652a4ac03773,652a4ac03773,0e672c999c335af7,questions,node_classification,graphatlas_no_transport,graphatlas_no_transport,2,2,1,outputs\.work\runs\questions\graphatlas_no_transport\split-2\seed-2\config-652a4ac0,outputs\.work\runs\questions\graphatlas_no_transport\split-2\seed-2\config-652a4ac0\job_config.yaml
questions__node_classification__graphatlas_no_transport__split3__seed3__3d07b6a10cd4,3d07b6a10cd4,0e672c999c335af7,questions,node_classification,graphatlas_no_transport,graphatlas_no_transport,3,3,1,outputs\.work\runs\questions\graphatlas_no_transport\split-3\seed-3\config-3d07b6a1,outputs\.work\runs\questions\graphatlas_no_transport\split-3\seed-3\config-3d07b6a1\job_config.yaml
questions__node_classification__graphatlas_no_transport__split4__seed4__2ddfbdea3f7b,2ddfbdea3f7b,0e672c999c335af7,questions,node_classification,graphatlas_no_transport,graphatlas_no_transport,4,4,1,outputs\.work\runs\questions\graphatlas_no_transport\split-4\seed-4\config-2ddfbdea,outputs\.work\runs\questions\graphatlas_no_transport\split-4\seed-4\config-2ddfbdea\job_config.yaml
questions__node_classification__graphatlas_free_transition__split0__seed0__000a83da352d,000a83da352d,0e672c999c335af7,questions,node_classification,graphatlas_free_transition,graphatlas_free_transition,0,0,1,outputs\.work\runs\questions\graphatlas_free_transition\split-0\seed-0\config-000a83da,outputs\.work\runs\questions\graphatlas_free_transition\split-0\seed-0\config-000a83da\job_config.yaml
questions__node_classification__graphatlas_free_transition__split1__seed1__22d45a9ecd0b,22d45a9ecd0b,0e672c999c335af7,questions,node_classification,graphatlas_free_transition,graphatlas_free_transition,1,1,1,outputs\.work\runs\questions\graphatlas_free_transition\split-1\seed-1\config-22d45a9e,outputs\.work\runs\questions\graphatlas_free_transition\split-1\seed-1\config-22d45a9e\job_config.yaml
questions__node_classification__graphatlas_free_transition__split2__seed2__798752ed5e90,798752ed5e90,0e672c999c335af7,questions,node_classification,graphatlas_free_transition,graphatlas_free_transition,2,2,1,outputs\.work\runs\questions\graphatlas_free_transition\split-2\seed-2\config-798752ed,outputs\.work\runs\questions\graphatlas_free_transition\split-2\seed-2\config-798752ed\job_config.yaml
questions__node_classification__graphatlas_free_transition__split3__seed3__ac12251162c0,ac12251162c0,0e672c999c335af7,questions,node_classification,graphatlas_free_transition,graphatlas_free_transition,3,3,1,outputs\.work\runs\questions\graphatlas_free_transition\split-3\seed-3\config-ac122511,outputs\.work\runs\questions\graphatlas_free_transition\split-3\seed-3\config-ac122511\job_config.yaml
questions__node_classification__graphatlas_free_transition__split4__seed4__9d7acfb286d9,9d7acfb286d9,0e672c999c335af7,questions,node_classification,graphatlas_free_transition,graphatlas_free_transition,4,4,1,outputs\.work\runs\questions\graphatlas_free_transition\split-4\seed-4\config-9d7acfb2,outputs\.work\runs\questions\graphatlas_free_transition\split-4\seed-4\config-9d7acfb2\job_config.yaml
questions__node_classification__graphatlas_membership_only__split0__seed0__c8d1b0fd5b4a,c8d1b0fd5b4a,0e672c999c335af7,questions,node_classification,graphatlas_membership_only,graphatlas_certified,0,0,1,outputs\.work\runs\questions\graphatlas_membership_only\split-0\seed-0\config-c8d1b0fd,outputs\.work\runs\questions\graphatlas_membership_only\split-0\seed-0\config-c8d1b0fd\job_config.yaml
questions__node_classification__graphatlas_membership_only__split1__seed1__b586142686b5,b586142686b5,0e672c999c335af7,questions,node_classification,graphatlas_membership_only,graphatlas_certified,1,1,1,outputs\.work\runs\questions\graphatlas_membership_only\split-1\seed-1\config-b5861426,outputs\.work\runs\questions\graphatlas_membership_only\split-1\seed-1\config-b5861426\job_config.yaml
questions__node_classification__graphatlas_membership_only__split2__seed2__39380c593d89,39380c593d89,0e672c999c335af7,questions,node_classification,graphatlas_membership_only,graphatlas_certified,2,2,1,outputs\.work\runs\questions\graphatlas_membership_only\split-2\seed-2\config-39380c59,outputs\.work\runs\questions\graphatlas_membership_only\split-2\seed-2\config-39380c59\job_config.yaml
questions__node_classification__graphatlas_membership_only__split3__seed3__e07f2f41111a,e07f2f41111a,0e672c999c335af7,questions,node_classification,graphatlas_membership_only,graphatlas_certified,3,3,1,outputs\.work\runs\questions\graphatlas_membership_only\split-3\seed-3\config-e07f2f41,outputs\.work\runs\questions\graphatlas_membership_only\split-3\seed-3\config-e07f2f41\job_config.yaml
questions__node_classification__graphatlas_membership_only__split4__seed4__286700839540,286700839540,0e672c999c335af7,questions,node_classification,graphatlas_membership_only,graphatlas_certified,4,4,1,outputs\.work\runs\questions\graphatlas_membership_only\split-4\seed-4\config-28670083,outputs\.work\runs\questions\graphatlas_membership_only\split-4\seed-4\config-28670083\job_config.yaml
questions__node_classification__graphatlas_q_shuffle_source__split0__seed0__6ed689f03e62,6ed689f03e62,0e672c999c335af7,questions,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,0,0,1,outputs\.work\runs\questions\graphatlas_q_shuffle_source\split-0\seed-0\config-6ed689f0,outputs\.work\runs\questions\graphatlas_q_shuffle_source\split-0\seed-0\config-6ed689f0\job_config.yaml
questions__node_classification__graphatlas_q_shuffle_source__split1__seed1__6ba3e859bf4e,6ba3e859bf4e,0e672c999c335af7,questions,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,1,1,1,outputs\.work\runs\questions\graphatlas_q_shuffle_source\split-1\seed-1\config-6ba3e859,outputs\.work\runs\questions\graphatlas_q_shuffle_source\split-1\seed-1\config-6ba3e859\job_config.yaml
questions__node_classification__graphatlas_q_shuffle_source__split2__seed2__f8f43986684e,f8f43986684e,0e672c999c335af7,questions,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,2,2,1,outputs\.work\runs\questions\graphatlas_q_shuffle_source\split-2\seed-2\config-f8f43986,outputs\.work\runs\questions\graphatlas_q_shuffle_source\split-2\seed-2\config-f8f43986\job_config.yaml
questions__node_classification__graphatlas_q_shuffle_source__split3__seed3__717694cd15dc,717694cd15dc,0e672c999c335af7,questions,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,3,3,1,outputs\.work\runs\questions\graphatlas_q_shuffle_source\split-3\seed-3\config-717694cd,outputs\.work\runs\questions\graphatlas_q_shuffle_source\split-3\seed-3\config-717694cd\job_config.yaml
questions__node_classification__graphatlas_q_shuffle_source__split4__seed4__87d8d9b4cdb5,87d8d9b4cdb5,0e672c999c335af7,questions,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,4,4,1,outputs\.work\runs\questions\graphatlas_q_shuffle_source\split-4\seed-4\config-87d8d9b4,outputs\.work\runs\questions\graphatlas_q_shuffle_source\split-4\seed-4\config-87d8d9b4\job_config.yaml
questions__node_classification__graphatlas_q_shuffle_edge__split0__seed0__c6009c710d20,c6009c710d20,0e672c999c335af7,questions,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,0,0,1,outputs\.work\runs\questions\graphatlas_q_shuffle_edge\split-0\seed-0\config-c6009c71,outputs\.work\runs\questions\graphatlas_q_shuffle_edge\split-0\seed-0\config-c6009c71\job_config.yaml
questions__node_classification__graphatlas_q_shuffle_edge__split1__seed1__b81d37747d66,b81d37747d66,0e672c999c335af7,questions,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,1,1,1,outputs\.work\runs\questions\graphatlas_q_shuffle_edge\split-1\seed-1\config-b81d3774,outputs\.work\runs\questions\graphatlas_q_shuffle_edge\split-1\seed-1\config-b81d3774\job_config.yaml
questions__node_classification__graphatlas_q_shuffle_edge__split2__seed2__bcd2dcde7bf5,bcd2dcde7bf5,0e672c999c335af7,questions,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,2,2,1,outputs\.work\runs\questions\graphatlas_q_shuffle_edge\split-2\seed-2\config-bcd2dcde,outputs\.work\runs\questions\graphatlas_q_shuffle_edge\split-2\seed-2\config-bcd2dcde\job_config.yaml
questions__node_classification__graphatlas_q_shuffle_edge__split3__seed3__35ce437914b0,35ce437914b0,0e672c999c335af7,questions,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,3,3,1,outputs\.work\runs\questions\graphatlas_q_shuffle_edge\split-3\seed-3\config-35ce4379,outputs\.work\runs\questions\graphatlas_q_shuffle_edge\split-3\seed-3\config-35ce4379\job_config.yaml
questions__node_classification__graphatlas_q_shuffle_edge__split4__seed4__61cabe18c8c0,61cabe18c8c0,0e672c999c335af7,questions,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,4,4,1,outputs\.work\runs\questions\graphatlas_q_shuffle_edge\split-4\seed-4\config-61cabe18,outputs\.work\runs\questions\graphatlas_q_shuffle_edge\split-4\seed-4\config-61cabe18\job_config.yaml
questions__node_classification__graphatlas_random_routing__split0__seed0__d700c8867a57,d700c8867a57,0e672c999c335af7,questions,node_classification,graphatlas_random_routing,graphatlas_certified,0,0,1,outputs\.work\runs\questions\graphatlas_random_routing\split-0\seed-0\config-d700c886,outputs\.work\runs\questions\graphatlas_random_routing\split-0\seed-0\config-d700c886\job_config.yaml
questions__node_classification__graphatlas_random_routing__split1__seed1__7955bb426cfb,7955bb426cfb,0e672c999c335af7,questions,node_classification,graphatlas_random_routing,graphatlas_certified,1,1,1,outputs\.work\runs\questions\graphatlas_random_routing\split-1\seed-1\config-7955bb42,outputs\.work\runs\questions\graphatlas_random_routing\split-1\seed-1\config-7955bb42\job_config.yaml
questions__node_classification__graphatlas_random_routing__split2__seed2__69d61c2a161d,69d61c2a161d,0e672c999c335af7,questions,node_classification,graphatlas_random_routing,graphatlas_certified,2,2,1,outputs\.work\runs\questions\graphatlas_random_routing\split-2\seed-2\config-69d61c2a,outputs\.work\runs\questions\graphatlas_random_routing\split-2\seed-2\config-69d61c2a\job_config.yaml
questions__node_classification__graphatlas_random_routing__split3__seed3__d251bf0c8550,d251bf0c8550,0e672c999c335af7,questions,node_classification,graphatlas_random_routing,graphatlas_certified,3,3,1,outputs\.work\runs\questions\graphatlas_random_routing\split-3\seed-3\config-d251bf0c,outputs\.work\runs\questions\graphatlas_random_routing\split-3\seed-3\config-d251bf0c\job_config.yaml
questions__node_classification__graphatlas_random_routing__split4__seed4__d8115e8b168f,d8115e8b168f,0e672c999c335af7,questions,node_classification,graphatlas_random_routing,graphatlas_certified,4,4,1,outputs\.work\runs\questions\graphatlas_random_routing\split-4\seed-4\config-d8115e8b,outputs\.work\runs\questions\graphatlas_random_routing\split-4\seed-4\config-d8115e8b\job_config.yaml
questions__node_classification__graphatlas_beta_zero__split0__seed0__88b99a9d5644,88b99a9d5644,0e672c999c335af7,questions,node_classification,graphatlas_beta_zero,graphatlas_certified,0,0,1,outputs\.work\runs\questions\graphatlas_beta_zero\split-0\seed-0\config-88b99a9d,outputs\.work\runs\questions\graphatlas_beta_zero\split-0\seed-0\config-88b99a9d\job_config.yaml
questions__node_classification__graphatlas_beta_zero__split1__seed1__cd4bf5dd5939,cd4bf5dd5939,0e672c999c335af7,questions,node_classification,graphatlas_beta_zero,graphatlas_certified,1,1,1,outputs\.work\runs\questions\graphatlas_beta_zero\split-1\seed-1\config-cd4bf5dd,outputs\.work\runs\questions\graphatlas_beta_zero\split-1\seed-1\config-cd4bf5dd\job_config.yaml
questions__node_classification__graphatlas_beta_zero__split2__seed2__8d23e7346ec7,8d23e7346ec7,0e672c999c335af7,questions,node_classification,graphatlas_beta_zero,graphatlas_certified,2,2,1,outputs\.work\runs\questions\graphatlas_beta_zero\split-2\seed-2\config-8d23e734,outputs\.work\runs\questions\graphatlas_beta_zero\split-2\seed-2\config-8d23e734\job_config.yaml
questions__node_classification__graphatlas_beta_zero__split3__seed3__20125e711e78,20125e711e78,0e672c999c335af7,questions,node_classification,graphatlas_beta_zero,graphatlas_certified,3,3,1,outputs\.work\runs\questions\graphatlas_beta_zero\split-3\seed-3\config-20125e71,outputs\.work\runs\questions\graphatlas_beta_zero\split-3\seed-3\config-20125e71\job_config.yaml
questions__node_classification__graphatlas_beta_zero__split4__seed4__2c83fcced217,2c83fcced217,0e672c999c335af7,questions,node_classification,graphatlas_beta_zero,graphatlas_certified,4,4,1,outputs\.work\runs\questions\graphatlas_beta_zero\split-4\seed-4\config-2c83fcce,outputs\.work\runs\questions\graphatlas_beta_zero\split-4\seed-4\config-2c83fcce\job_config.yaml
dblp__node_classification__graphatlas_c_oracle__split0__seed0__0e4182f1cebc,0e4182f1cebc,0e672c999c335af7,dblp,node_classification,graphatlas_c_oracle,graphatlas_certified,0,0,1,outputs\.work\runs\dblp\graphatlas_c_oracle\split-0\seed-0\config-0e4182f1,outputs\.work\runs\dblp\graphatlas_c_oracle\split-0\seed-0\config-0e4182f1\job_config.yaml
dblp__node_classification__graphatlas_c_oracle__split1__seed1__3ba810d82ec2,3ba810d82ec2,0e672c999c335af7,dblp,node_classification,graphatlas_c_oracle,graphatlas_certified,1,1,1,outputs\.work\runs\dblp\graphatlas_c_oracle\split-1\seed-1\config-3ba810d8,outputs\.work\runs\dblp\graphatlas_c_oracle\split-1\seed-1\config-3ba810d8\job_config.yaml
dblp__node_classification__graphatlas_c_oracle__split2__seed2__fd138cbddb90,fd138cbddb90,0e672c999c335af7,dblp,node_classification,graphatlas_c_oracle,graphatlas_certified,2,2,1,outputs\.work\runs\dblp\graphatlas_c_oracle\split-2\seed-2\config-fd138cbd,outputs\.work\runs\dblp\graphatlas_c_oracle\split-2\seed-2\config-fd138cbd\job_config.yaml
dblp__node_classification__graphatlas_c_oracle__split3__seed3__5e7593698dd3,5e7593698dd3,0e672c999c335af7,dblp,node_classification,graphatlas_c_oracle,graphatlas_certified,3,3,1,outputs\.work\runs\dblp\graphatlas_c_oracle\split-3\seed-3\config-5e759369,outputs\.work\runs\dblp\graphatlas_c_oracle\split-3\seed-3\config-5e759369\job_config.yaml
dblp__node_classification__graphatlas_c_oracle__split4__seed4__924968f65096,924968f65096,0e672c999c335af7,dblp,node_classification,graphatlas_c_oracle,graphatlas_certified,4,4,1,outputs\.work\runs\dblp\graphatlas_c_oracle\split-4\seed-4\config-924968f6,outputs\.work\runs\dblp\graphatlas_c_oracle\split-4\seed-4\config-924968f6\job_config.yaml
dblp__node_classification__graphatlas_c__split0__seed0__b6c673cb655f,b6c673cb655f,0e672c999c335af7,dblp,node_classification,graphatlas_c,graphatlas_certified,0,0,1,outputs\.work\runs\dblp\graphatlas_c\split-0\seed-0\config-b6c673cb,outputs\.work\runs\dblp\graphatlas_c\split-0\seed-0\config-b6c673cb\job_config.yaml
dblp__node_classification__graphatlas_c__split1__seed1__175afd45eabe,175afd45eabe,0e672c999c335af7,dblp,node_classification,graphatlas_c,graphatlas_certified,1,1,1,outputs\.work\runs\dblp\graphatlas_c\split-1\seed-1\config-175afd45,outputs\.work\runs\dblp\graphatlas_c\split-1\seed-1\config-175afd45\job_config.yaml
dblp__node_classification__graphatlas_c__split2__seed2__989b34b808f7,989b34b808f7,0e672c999c335af7,dblp,node_classification,graphatlas_c,graphatlas_certified,2,2,1,outputs\.work\runs\dblp\graphatlas_c\split-2\seed-2\config-989b34b8,outputs\.work\runs\dblp\graphatlas_c\split-2\seed-2\config-989b34b8\job_config.yaml
dblp__node_classification__graphatlas_c__split3__seed3__910e936131ab,910e936131ab,0e672c999c335af7,dblp,node_classification,graphatlas_c,graphatlas_certified,3,3,1,outputs\.work\runs\dblp\graphatlas_c\split-3\seed-3\config-910e9361,outputs\.work\runs\dblp\graphatlas_c\split-3\seed-3\config-910e9361\job_config.yaml
dblp__node_classification__graphatlas_c__split4__seed4__0cbb1963eee1,0cbb1963eee1,0e672c999c335af7,dblp,node_classification,graphatlas_c,graphatlas_certified,4,4,1,outputs\.work\runs\dblp\graphatlas_c\split-4\seed-4\config-0cbb1963,outputs\.work\runs\dblp\graphatlas_c\split-4\seed-4\config-0cbb1963\job_config.yaml
dblp__node_classification__graphatlas_original__split0__seed0__0e8994089051,0e8994089051,0e672c999c335af7,dblp,node_classification,graphatlas_original,graphatlas,0,0,1,outputs\.work\runs\dblp\graphatlas_original\split-0\seed-0\config-0e899408,outputs\.work\runs\dblp\graphatlas_original\split-0\seed-0\config-0e899408\job_config.yaml
dblp__node_classification__graphatlas_original__split1__seed1__f6129d141159,f6129d141159,0e672c999c335af7,dblp,node_classification,graphatlas_original,graphatlas,1,1,1,outputs\.work\runs\dblp\graphatlas_original\split-1\seed-1\config-f6129d14,outputs\.work\runs\dblp\graphatlas_original\split-1\seed-1\config-f6129d14\job_config.yaml
dblp__node_classification__graphatlas_original__split2__seed2__7af17da532e6,7af17da532e6,0e672c999c335af7,dblp,node_classification,graphatlas_original,graphatlas,2,2,1,outputs\.work\runs\dblp\graphatlas_original\split-2\seed-2\config-7af17da5,outputs\.work\runs\dblp\graphatlas_original\split-2\seed-2\config-7af17da5\job_config.yaml
dblp__node_classification__graphatlas_original__split3__seed3__d2b72071497c,d2b72071497c,0e672c999c335af7,dblp,node_classification,graphatlas_original,graphatlas,3,3,1,outputs\.work\runs\dblp\graphatlas_original\split-3\seed-3\config-d2b72071,outputs\.work\runs\dblp\graphatlas_original\split-3\seed-3\config-d2b72071\job_config.yaml
dblp__node_classification__graphatlas_original__split4__seed4__890f90d6f487,890f90d6f487,0e672c999c335af7,dblp,node_classification,graphatlas_original,graphatlas,4,4,1,outputs\.work\runs\dblp\graphatlas_original\split-4\seed-4\config-890f90d6,outputs\.work\runs\dblp\graphatlas_original\split-4\seed-4\config-890f90d6\job_config.yaml
dblp__node_classification__graphatlas_min_distortion__split0__seed0__635acc5c2394,635acc5c2394,0e672c999c335af7,dblp,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,0,0,1,outputs\.work\runs\dblp\graphatlas_min_distortion\split-0\seed-0\config-635acc5c,outputs\.work\runs\dblp\graphatlas_min_distortion\split-0\seed-0\config-635acc5c\job_config.yaml
dblp__node_classification__graphatlas_min_distortion__split1__seed1__daaaf2f422b6,daaaf2f422b6,0e672c999c335af7,dblp,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,1,1,1,outputs\.work\runs\dblp\graphatlas_min_distortion\split-1\seed-1\config-daaaf2f4,outputs\.work\runs\dblp\graphatlas_min_distortion\split-1\seed-1\config-daaaf2f4\job_config.yaml
dblp__node_classification__graphatlas_min_distortion__split2__seed2__815b56a96fce,815b56a96fce,0e672c999c335af7,dblp,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,2,2,1,outputs\.work\runs\dblp\graphatlas_min_distortion\split-2\seed-2\config-815b56a9,outputs\.work\runs\dblp\graphatlas_min_distortion\split-2\seed-2\config-815b56a9\job_config.yaml
dblp__node_classification__graphatlas_min_distortion__split3__seed3__17cb3d34d668,17cb3d34d668,0e672c999c335af7,dblp,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,3,3,1,outputs\.work\runs\dblp\graphatlas_min_distortion\split-3\seed-3\config-17cb3d34,outputs\.work\runs\dblp\graphatlas_min_distortion\split-3\seed-3\config-17cb3d34\job_config.yaml
dblp__node_classification__graphatlas_min_distortion__split4__seed4__ea8eff434d2b,ea8eff434d2b,0e672c999c335af7,dblp,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,4,4,1,outputs\.work\runs\dblp\graphatlas_min_distortion\split-4\seed-4\config-ea8eff43,outputs\.work\runs\dblp\graphatlas_min_distortion\split-4\seed-4\config-ea8eff43\job_config.yaml
dblp__node_classification__graphatlas_no_transport__split0__seed0__48690badd24a,48690badd24a,0e672c999c335af7,dblp,node_classification,graphatlas_no_transport,graphatlas_no_transport,0,0,1,outputs\.work\runs\dblp\graphatlas_no_transport\split-0\seed-0\config-48690bad,outputs\.work\runs\dblp\graphatlas_no_transport\split-0\seed-0\config-48690bad\job_config.yaml
dblp__node_classification__graphatlas_no_transport__split1__seed1__58a7e69ce2c2,58a7e69ce2c2,0e672c999c335af7,dblp,node_classification,graphatlas_no_transport,graphatlas_no_transport,1,1,1,outputs\.work\runs\dblp\graphatlas_no_transport\split-1\seed-1\config-58a7e69c,outputs\.work\runs\dblp\graphatlas_no_transport\split-1\seed-1\config-58a7e69c\job_config.yaml
dblp__node_classification__graphatlas_no_transport__split2__seed2__a13e3fef7166,a13e3fef7166,0e672c999c335af7,dblp,node_classification,graphatlas_no_transport,graphatlas_no_transport,2,2,1,outputs\.work\runs\dblp\graphatlas_no_transport\split-2\seed-2\config-a13e3fef,outputs\.work\runs\dblp\graphatlas_no_transport\split-2\seed-2\config-a13e3fef\job_config.yaml
dblp__node_classification__graphatlas_no_transport__split3__seed3__ccba4fb9b114,ccba4fb9b114,0e672c999c335af7,dblp,node_classification,graphatlas_no_transport,graphatlas_no_transport,3,3,1,outputs\.work\runs\dblp\graphatlas_no_transport\split-3\seed-3\config-ccba4fb9,outputs\.work\runs\dblp\graphatlas_no_transport\split-3\seed-3\config-ccba4fb9\job_config.yaml
dblp__node_classification__graphatlas_no_transport__split4__seed4__21c6cf5b2391,21c6cf5b2391,0e672c999c335af7,dblp,node_classification,graphatlas_no_transport,graphatlas_no_transport,4,4,1,outputs\.work\runs\dblp\graphatlas_no_transport\split-4\seed-4\config-21c6cf5b,outputs\.work\runs\dblp\graphatlas_no_transport\split-4\seed-4\config-21c6cf5b\job_config.yaml
dblp__node_classification__graphatlas_free_transition__split0__seed0__ff536828664f,ff536828664f,0e672c999c335af7,dblp,node_classification,graphatlas_free_transition,graphatlas_free_transition,0,0,1,outputs\.work\runs\dblp\graphatlas_free_transition\split-0\seed-0\config-ff536828,outputs\.work\runs\dblp\graphatlas_free_transition\split-0\seed-0\config-ff536828\job_config.yaml
dblp__node_classification__graphatlas_free_transition__split1__seed1__0f1475761b26,0f1475761b26,0e672c999c335af7,dblp,node_classification,graphatlas_free_transition,graphatlas_free_transition,1,1,1,outputs\.work\runs\dblp\graphatlas_free_transition\split-1\seed-1\config-0f147576,outputs\.work\runs\dblp\graphatlas_free_transition\split-1\seed-1\config-0f147576\job_config.yaml
dblp__node_classification__graphatlas_free_transition__split2__seed2__02aa88956a42,02aa88956a42,0e672c999c335af7,dblp,node_classification,graphatlas_free_transition,graphatlas_free_transition,2,2,1,outputs\.work\runs\dblp\graphatlas_free_transition\split-2\seed-2\config-02aa8895,outputs\.work\runs\dblp\graphatlas_free_transition\split-2\seed-2\config-02aa8895\job_config.yaml
dblp__node_classification__graphatlas_free_transition__split3__seed3__1c0dd211d613,1c0dd211d613,0e672c999c335af7,dblp,node_classification,graphatlas_free_transition,graphatlas_free_transition,3,3,1,outputs\.work\runs\dblp\graphatlas_free_transition\split-3\seed-3\config-1c0dd211,outputs\.work\runs\dblp\graphatlas_free_transition\split-3\seed-3\config-1c0dd211\job_config.yaml
dblp__node_classification__graphatlas_free_transition__split4__seed4__05572326536b,05572326536b,0e672c999c335af7,dblp,node_classification,graphatlas_free_transition,graphatlas_free_transition,4,4,1,outputs\.work\runs\dblp\graphatlas_free_transition\split-4\seed-4\config-05572326,outputs\.work\runs\dblp\graphatlas_free_transition\split-4\seed-4\config-05572326\job_config.yaml
dblp__node_classification__graphatlas_membership_only__split0__seed0__db27a7118866,db27a7118866,0e672c999c335af7,dblp,node_classification,graphatlas_membership_only,graphatlas_certified,0,0,1,outputs\.work\runs\dblp\graphatlas_membership_only\split-0\seed-0\config-db27a711,outputs\.work\runs\dblp\graphatlas_membership_only\split-0\seed-0\config-db27a711\job_config.yaml
dblp__node_classification__graphatlas_membership_only__split1__seed1__bc8a168f88fa,bc8a168f88fa,0e672c999c335af7,dblp,node_classification,graphatlas_membership_only,graphatlas_certified,1,1,1,outputs\.work\runs\dblp\graphatlas_membership_only\split-1\seed-1\config-bc8a168f,outputs\.work\runs\dblp\graphatlas_membership_only\split-1\seed-1\config-bc8a168f\job_config.yaml
dblp__node_classification__graphatlas_membership_only__split2__seed2__1993d466b460,1993d466b460,0e672c999c335af7,dblp,node_classification,graphatlas_membership_only,graphatlas_certified,2,2,1,outputs\.work\runs\dblp\graphatlas_membership_only\split-2\seed-2\config-1993d466,outputs\.work\runs\dblp\graphatlas_membership_only\split-2\seed-2\config-1993d466\job_config.yaml
dblp__node_classification__graphatlas_membership_only__split3__seed3__f4e02c1f94e6,f4e02c1f94e6,0e672c999c335af7,dblp,node_classification,graphatlas_membership_only,graphatlas_certified,3,3,1,outputs\.work\runs\dblp\graphatlas_membership_only\split-3\seed-3\config-f4e02c1f,outputs\.work\runs\dblp\graphatlas_membership_only\split-3\seed-3\config-f4e02c1f\job_config.yaml
dblp__node_classification__graphatlas_membership_only__split4__seed4__6d415c0f7831,6d415c0f7831,0e672c999c335af7,dblp,node_classification,graphatlas_membership_only,graphatlas_certified,4,4,1,outputs\.work\runs\dblp\graphatlas_membership_only\split-4\seed-4\config-6d415c0f,outputs\.work\runs\dblp\graphatlas_membership_only\split-4\seed-4\config-6d415c0f\job_config.yaml
dblp__node_classification__graphatlas_q_shuffle_source__split0__seed0__49907b533412,49907b533412,0e672c999c335af7,dblp,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,0,0,1,outputs\.work\runs\dblp\graphatlas_q_shuffle_source\split-0\seed-0\config-49907b53,outputs\.work\runs\dblp\graphatlas_q_shuffle_source\split-0\seed-0\config-49907b53\job_config.yaml
dblp__node_classification__graphatlas_q_shuffle_source__split1__seed1__682f3cd54c2f,682f3cd54c2f,0e672c999c335af7,dblp,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,1,1,1,outputs\.work\runs\dblp\graphatlas_q_shuffle_source\split-1\seed-1\config-682f3cd5,outputs\.work\runs\dblp\graphatlas_q_shuffle_source\split-1\seed-1\config-682f3cd5\job_config.yaml
dblp__node_classification__graphatlas_q_shuffle_source__split2__seed2__a830bab45a66,a830bab45a66,0e672c999c335af7,dblp,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,2,2,1,outputs\.work\runs\dblp\graphatlas_q_shuffle_source\split-2\seed-2\config-a830bab4,outputs\.work\runs\dblp\graphatlas_q_shuffle_source\split-2\seed-2\config-a830bab4\job_config.yaml
